theta_deg,phi_deg,s01662,s01246,s01572,s00750,s00301
95.000000,138.500000,-41.640625,-58.714844,-45.132812,-45.087891,-52.800781
96.000000,138.500000,-41.421875,-56.464844,-44.976562,-44.587891,-52.019531
97.000000,138.500000,-41.171875,-54.902344,-45.039062,-44.869141,-51.082031
98.000000,138.500000,-40.984375,-53.246094,-45.007812,-43.994141,-50.269531
99.000000,138.500000,-40.765625,-51.589844,-44.976562,-43.369141,-50.050781
100.000000,138.500000,-40.546875,-49.933594,-44.914062,-42.462891,-49.957031
101.000000,138.500000,-40.296875,-48.496094,-45.070312,-41.744141,-49.644531
102.000000,138.500000,-40.109375,-47.058594,-45.507812,-41.087891,-49.269531
103.000000,138.500000,-39.953125,-46.652344,-45.882812,-40.400391,-48.894531
104.000000,138.500000,-39.859375,-45.527344,-46.601562,-39.681641,-48.457031
105.000000,138.500000,-39.796875,-44.589844,-47.476562,-39.056641,-48.082031
106.000000,138.500000,-39.828125,-43.714844,-48.851562,-38.619141,-47.550781
107.000000,138.500000,-39.859375,-42.996094,-51.195312,-38.150391,-47.144531
108.000000,138.500000,-40.078125,-42.339844,-54.101562,-37.962891,-46.722656
109.000000,138.500000,-40.515625,-41.871094,-62.976562,-37.931641,-46.441406
110.000000,138.500000,-41.078125,-41.621094,-58.101562,-38.056641,-46.285156
111.000000,138.500000,-41.828125,-41.558594,-51.914062,-38.306641,-46.269531
112.000000,138.500000,-42.734375,-41.808594,-48.664062,-38.744141,-46.425781
113.000000,138.500000,-43.953125,-42.214844,-47.882812,-39.337891,-46.707031
114.000000,138.500000,-44.453125,-42.902344,-46.945312,-40.119141,-47.207031
115.000000,138.500000,-45.359375,-43.933594,-46.289062,-41.212891,-47.832031
116.000000,138.500000,-46.296875,-44.683594,-45.914062,-42.587891,-48.144531
117.000000,138.500000,-49.578125,-45.933594,-46.101562,-44.400391,-48.800781
118.000000,138.500000,-53.765625,-48.371094,-46.195312,-45.806641,-49.800781
119.000000,138.500000,-66.765625,-64.777344,-46.851562,-50.181641,-51.425781
120.000000,138.500000,-63.328125,-49.964844,-49.101562,-61.587891,-54.175781
121.000000,138.500000,-57.765625,-47.152344,-61.101562,-53.400391,-64.925781
122.000000,138.500000,-50.390625,-45.714844,-51.414062,-53.962891,-62.425781
123.000000,138.500000,-47.703125,-45.933594,-47.757812,-52.400391,-72.363281
124.000000,138.500000,-45.828125,-46.964844,-45.632812,-45.869141,-56.925781
125.000000,138.500000,-44.828125,-50.339844,-44.914062,-43.869141,-51.238281
126.000000,138.500000,-43.796875,-68.339844,-44.632812,-41.806641,-48.925781
127.000000,138.500000,-42.921875,-49.339844,-44.570312,-40.869141,-47.207031
128.000000,138.500000,-42.546875,-45.652344,-45.476562,-39.400391,-46.144531
129.000000,138.500000,-42.640625,-44.433594,-47.320312,-38.681641,-45.613281
130.000000,138.500000,-43.140625,-43.371094,-51.164062,-38.337891,-44.988281
131.000000,138.500000,-44.109375,-43.152344,-69.789062,-38.525391,-44.957031
132.000000,138.500000,-44.703125,-43.183594,-51.289062,-39.212891,-45.300781
133.000000,138.500000,-45.421875,-43.496094,-49.382812,-40.431641,-46.019531
134.000000,138.500000,-47.953125,-45.246094,-48.757812,-41.900391,-46.644531
135.000000,138.500000,-57.578125,-61.589844,-49.132812,-43.275391,-48.613281
136.000000,138.500000,-52.265625,-45.839844,-54.101562,-46.806641,-53.988281
137.000000,138.500000,-57.703125,-44.058594,-53.539062,-58.337891,-56.113281
138.000000,138.500000,-59.328125,-43.246094,-48.695312,-58.712891,-52.425781
139.000000,138.500000,-50.671875,-43.964844,-47.132812,-47.650391,-57.863281
140.000000,138.500000,-47.421875,-45.839844,-45.789062,-43.056641,-57.113281
141.000000,138.500000,-45.984375,-51.964844,-45.632812,-40.462891,-48.582031
142.000000,138.500000,-45.109375,-55.902344,-45.695312,-38.337891,-44.925781
143.000000,138.500000,-45.203125,-47.714844,-47.101562,-36.869141,-43.425781
144.000000,138.500000,-45.546875,-45.183594,-48.882812,-36.212891,-42.269531
145.000000,138.500000,-47.015625,-44.808594,-56.101562,-36.431641,-42.207031
146.000000,138.500000,-47.953125,-44.839844,-57.164062,-37.275391,-42.675781
147.000000,138.500000,-58.953125,-53.714844,-51.789062,-39.619141,-44.957031
148.000000,138.500000,-51.328125,-47.246094,-52.726562,-41.369141,-48.175781
149.000000,138.500000,-50.203125,-44.339844,-52.789062,-47.462891,-50.925781
150.000000,138.500000,-51.953125,-41.871094,-50.007812,-47.837891,-44.519531
151.000000,138.500000,-69.140625,-41.589844,-47.945312,-58.400391,-44.082031
152.000000,138.500000,-52.453125,-41.871094,-46.914062,-42.619141,-48.675781
153.000000,138.500000,-49.515625,-44.402344,-46.757812,-38.087891,-51.550781
154.000000,138.500000,-47.515625,-50.777344,-46.914062,-34.587891,-41.238281
155.000000,138.500000,-47.328125,-48.714844,-48.132812,-32.650391,-37.144531
156.000000,138.500000,-47.265625,-43.277344,-49.976562,-31.275391,-34.519531
157.000000,138.500000,-48.453125,-42.621094,-53.789062,-30.650391,-32.832031
158.000000,138.500000,-69.203125,-57.527344,-62.351562,-30.525391,-31.800781
159.000000,138.500000,-47.921875,-42.339844,-61.226562,-31.056641,-31.550781
160.000000,138.500000,-45.296875,-37.464844,-53.726562,-32.619141,-31.957031
161.000000,138.500000,-45.046875,-34.714844,-48.914062,-35.712891,-33.269531
162.000000,138.500000,-47.421875,-33.402344,-46.039062,-43.056641,-35.613281
163.000000,138.500000,-53.078125,-33.464844,-44.382812,-47.275391,-40.332031
164.000000,138.500000,-45.546875,-34.933594,-43.601562,-38.587891,-52.769531
165.000000,138.500000,-43.203125,-39.746094,-43.820312,-36.275391,-45.582031
166.000000,138.500000,-41.921875,-56.089844,-44.820312,-36.056641,-40.863281
167.000000,138.500000,-43.015625,-38.183594,-46.414062,-37.275391,-41.238281
168.000000,138.500000,-63.953125,-33.777344,-50.289062,-39.681641,-43.363281
169.000000,138.500000,-44.671875,-32.035156,-59.789062,-43.525391,-52.050781
170.000000,138.500000,-41.015625,-31.371094,-54.289062,-57.025391,-48.050781
171.000000,138.500000,-40.953125,-31.691406,-47.414062,-46.587891,-44.707031
172.000000,138.500000,-41.953125,-32.882812,-44.289062,-45.369141,-44.082031
173.000000,138.500000,-45.687500,-35.093750,-43.164062,-48.650391,-45.019531
174.000000,138.500000,-52.859375,-38.222656,-43.023438,-53.337891,-47.644531
175.000000,138.500000,-43.214844,-40.839844,-43.746094,-48.681641,-56.363281
176.000000,138.500000,-39.625000,-46.714844,-45.562500,-47.728516,-54.613281
177.000000,138.500000,-38.031250,-53.777344,-47.617188,-48.712891,-52.488281
178.000000,138.500000,-37.390625,-56.652344,-52.039062,-49.869141,-53.769531
179.000000,138.500000,-37.546875,-48.902344,-55.101562,-53.275391,-57.550781
180.000000,138.500000,-37.546875,-45.816406,-62.351562,-57.650391,-52.769531
0.000000,139.500000,-18.546875,-32.699219,-45.476562,-44.119141,-41.761719
1.000000,139.500000,-17.554688,-38.152344,-51.195312,-44.291016,-49.144531
2.000000,139.500000,-17.683594,-49.308594,-42.679688,-38.550781,-44.753906
3.000000,139.500000,-19.058594,-51.339844,-35.757812,-35.431641,-41.722656
4.000000,139.500000,-21.871094,-40.402344,-31.805664,-35.208984,-44.066406
5.000000,139.500000,-26.812500,-29.964844,-30.141113,-37.658203,-51.988281
6.000000,139.500000,-37.640625,-24.125000,-30.360840,-44.822266,-40.128906
7.000000,139.500000,-35.695312,-20.238281,-32.394531,-44.119141,-35.050781
8.000000,139.500000,-30.396484,-17.734375,-36.398438,-39.486328,-33.707031
9.000000,139.500000,-29.578125,-16.472656,-42.060547,-40.580078,-35.042969
10.000000,139.500000,-31.912109,-16.253906,-52.320312,-51.556641,-41.472656
11.000000,139.500000,-37.562500,-17.175781,-57.789062,-35.150391,-44.082031
12.000000,139.500000,-45.828125,-19.453125,-49.242188,-28.103516,-33.816406
13.000000,139.500000,-37.597656,-24.039062,-40.695312,-24.642578,-30.292969
14.000000,139.500000,-34.494141,-34.605469,-36.960938,-23.033203,-29.792969
15.000000,139.500000,-34.750977,-32.273438,-35.107910,-22.994141,-32.527344
16.000000,139.500000,-37.253906,-25.937500,-34.324219,-25.064453,-48.425781
17.000000,139.500000,-43.484375,-23.730469,-35.345703,-30.751953,-31.894531
18.000000,139.500000,-46.515625,-23.812500,-37.996094,-39.033203,-24.933594
19.000000,139.500000,-41.125000,-25.957031,-42.539062,-25.662109,-21.410156
20.000000,139.500000,-39.265625,-30.462891,-50.539062,-21.091797,-19.468750
21.000000,139.500000,-41.265625,-38.308594,-51.789062,-18.751953,-18.671875
22.000000,139.500000,-43.140625,-43.449219,-50.757812,-17.847656,-18.679688
23.000000,139.500000,-39.375000,-36.457031,-53.445312,-17.960938,-19.699219
24.000000,139.500000,-36.007812,-35.773438,-44.429688,-19.087891,-21.593750
25.000000,139.500000,-34.843750,-37.964844,-40.726562,-21.158203,-24.605469
26.000000,139.500000,-35.421875,-51.808594,-38.753906,-24.598633,-29.496094
27.000000,139.500000,-37.203125,-40.902344,-38.389160,-29.411865,-36.980469
28.000000,139.500000,-40.828125,-36.863281,-39.522461,-36.800293,-60.613281
29.000000,139.500000,-45.234375,-35.421875,-41.753906,-46.041016,-43.738281
30.000000,139.500000,-51.609375,-36.589844,-44.882812,-61.525391,-45.035156
31.000000,139.500000,-46.328125,-39.355469,-62.226562,-46.041016,-56.894531
32.000000,139.500000,-55.015625,-52.746094,-47.257812,-37.837891,-40.839844
33.000000,139.500000,-47.359375,-42.542969,-45.648438,-33.500000,-35.699219
34.000000,139.500000,-41.968750,-37.785156,-46.789062,-30.701172,-33.246094
35.000000,139.500000,-39.447266,-36.183594,-53.132812,-29.236328,-32.316406
36.000000,139.500000,-37.425781,-36.269531,-47.476562,-28.919922,-32.605469
37.000000,139.500000,-36.507812,-37.761719,-42.867188,-29.759766,-34.011719
38.000000,139.500000,-36.835938,-40.714844,-40.804688,-31.728516,-36.527344
39.000000,139.500000,-37.929688,-48.777344,-40.429688,-34.072266,-39.363281
40.000000,139.500000,-39.796875,-43.496094,-40.414062,-36.806641,-42.457031
41.000000,139.500000,-41.546875,-40.339844,-41.507812,-40.962891,-50.050781
42.000000,139.500000,-44.578125,-38.746094,-45.132812,-50.337891,-55.050781
43.000000,139.500000,-51.515625,-40.121094,-54.914062,-45.556641,-54.425781
44.000000,139.500000,-59.703125,-52.339844,-44.539062,-47.650391,-44.519531
45.000000,139.500000,-49.515625,-41.214844,-42.070312,-39.556641,-40.175781
46.000000,139.500000,-43.765625,-38.058594,-41.242188,-35.900391,-37.957031
47.000000,139.500000,-40.671875,-36.152344,-41.445312,-33.931641,-36.519531
48.000000,139.500000,-38.734375,-34.871094,-41.695312,-32.541016,-35.722656
49.000000,139.500000,-37.031250,-34.542969,-43.382812,-31.884766,-35.503906
50.000000,139.500000,-35.859375,-34.871094,-50.851562,-31.822266,-35.832031
51.000000,139.500000,-35.406250,-35.808594,-49.539062,-32.384766,-36.769531
52.000000,139.500000,-35.515625,-37.402344,-44.445312,-33.666016,-38.300781
53.000000,139.500000,-36.218750,-38.527344,-43.414062,-35.556641,-40.082031
54.000000,139.500000,-37.312500,-39.652344,-42.320312,-38.337891,-41.863281
55.000000,139.500000,-38.703125,-45.277344,-42.976562,-41.681641,-44.519531
56.000000,139.500000,-40.046875,-51.402344,-45.726562,-59.400391,-47.738281
57.000000,139.500000,-41.546875,-44.933594,-53.257812,-44.681641,-58.300781
58.000000,139.500000,-44.609375,-46.339844,-51.945312,-41.025391,-57.050781
59.000000,139.500000,-53.140625,-53.152344,-44.507812,-40.806641,-59.613281
60.000000,139.500000,-55.765625,-49.902344,-42.382812,-40.619141,-49.675781
61.000000,139.500000,-52.078125,-42.089844,-40.789062,-43.431641,-45.957031
62.000000,139.500000,-55.015625,-41.058594,-39.695312,-56.900391,-43.738281
63.000000,139.500000,-46.015625,-39.402344,-39.039062,-44.181641,-41.863281
64.000000,139.500000,-42.953125,-37.871094,-38.851562,-40.587891,-41.363281
65.000000,139.500000,-42.328125,-36.871094,-38.976562,-39.025391,-40.957031
66.000000,139.500000,-40.515625,-36.089844,-39.539062,-37.306641,-40.269531
67.000000,139.500000,-39.421875,-35.683594,-40.351562,-36.025391,-39.925781
68.000000,139.500000,-38.546875,-35.464844,-41.382812,-35.681641,-39.769531
69.000000,139.500000,-37.796875,-35.464844,-42.382812,-35.150391,-39.925781
70.000000,139.500000,-37.140625,-35.714844,-43.570312,-35.087891,-40.207031
71.000000,139.500000,-36.890625,-36.089844,-44.757812,-35.244141,-40.644531
72.000000,139.500000,-36.578125,-36.621094,-47.539062,-35.556641,-41.207031
73.000000,139.500000,-36.578125,-37.214844,-50.664062,-35.869141,-41.894531
74.000000,139.500000,-36.671875,-37.964844,-59.601562,-36.462891,-42.582031
75.000000,139.500000,-36.890625,-38.871094,-56.476562,-37.712891,-43.488281
76.000000,139.500000,-37.234375,-39.933594,-51.789062,-39.244141,-44.238281
77.000000,139.500000,-37.703125,-40.933594,-49.914062,-40.806641,-45.144531
78.000000,139.500000,-38.171875,-41.839844,-48.289062,-42.556641,-46.050781
79.000000,139.500000,-38.703125,-42.496094,-48.289062,-44.775391,-47.394531
80.000000,139.500000,-39.203125,-43.246094,-48.476562,-47.025391,-48.582031
81.000000,139.500000,-39.734375,-43.871094,-48.757812,-48.619141,-49.363281
82.000000,139.500000,-40.265625,-44.214844,-49.039062,-50.681641,-50.082031
83.000000,139.500000,-40.828125,-44.339844,-49.851562,-55.212891,-52.144531
84.000000,139.500000,-41.109375,-44.433594,-50.601562,-64.212891,-54.175781
85.000000,139.500000,-41.609375,-44.277344,-51.445312,-54.650391,-55.613281
86.000000,139.500000,-42.109375,-44.839844,-52.226562,-52.525391,-56.988281
87.000000,139.500000,-42.734375,-45.589844,-53.039062,-51.994141,-58.113281
88.000000,139.500000,-43.078125,-46.277344,-53.476562,-51.587891,-58.925781
89.000000,139.500000,-43.359375,-46.652344,-53.726562,-51.337891,-59.550781
90.000000,139.500000,-43.515625,-46.714844,-53.976562,-51.306641,-59.925781
91.000000,139.500000,-43.484375,-46.402344,-53.914062,-51.462891,-59.988281
92.000000,139.500000,-43.359375,-45.871094,-53.664062,-51.744141,-59.738281
93.000000,139.500000,-43.203125,-45.246094,-53.226562,-52.337891,-59.113281
94.000000,139.500000,-43.109375,-44.808594,-52.539062,-53.087891,-58.113281
95.000000,139.500000,-43.015625,-45.277344,-51.539062,-55.275391,-56.738281
96.000000,139.500000,-42.859375,-46.308594,-50.976562,-65.525391,-55.050781
97.000000,139.500000,-42.703125,-46.746094,-51.039062,-57.587891,-53.738281
98.000000,139.500000,-42.421875,-46.589844,-50.945312,-53.244141,-53.207031
99.000000,139.500000,-42.109375,-46.308594,-50.414062,-50.650391,-52.582031
100.000000,139.500000,-41.796875,-45.996094,-50.132812,-48.369141,-51.738281
101.000000,139.500000,-41.546875,-45.589844,-50.632812,-46.650391,-50.832031
102.000000,139.500000,-41.296875,-44.996094,-51.976562,-45.275391,-49.957031
103.000000,139.500000,-41.078125,-44.277344,-53.539062,-43.900391,-49.800781
104.000000,139.500000,-40.953125,-43.683594,-54.851562,-42.525391,-49.332031
105.000000,139.500000,-40.859375,-42.933594,-59.601562,-41.587891,-48.832031
106.000000,139.500000,-40.859375,-42.277344,-63.539062,-41.119141,-48.332031
107.000000,139.500000,-40.890625,-41.714844,-54.664062,-40.556641,-47.707031
108.000000,139.500000,-41.109375,-41.246094,-51.007812,-40.181641,-47.332031
109.000000,139.500000,-41.515625,-40.902344,-48.726562,-39.962891,-46.957031
110.000000,139.500000,-42.046875,-40.777344,-47.757812,-40.025391,-46.863281
111.000000,139.500000,-42.765625,-40.746094,-46.695312,-40.150391,-46.738281
112.000000,139.500000,-43.578125,-40.964844,-45.507812,-40.619141,-46.925781
113.000000,139.500000,-44.859375,-41.339844,-44.820312,-41.494141,-47.300781
114.000000,139.500000,-45.640625,-41.996094,-44.257812,-42.931641,-47.832031
115.000000,139.500000,-47.109375,-42.839844,-43.820312,-44.962891,-48.269531
116.000000,139.500000,-48.828125,-43.839844,-43.726562,-46.931641,-48.644531
117.000000,139.500000,-53.640625,-44.496094,-44.070312,-50.525391,-49.519531
118.000000,139.500000,-63.203125,-44.683594,-44.445312,-64.712891,-51.394531
119.000000,139.500000,-57.890625,-45.652344,-45.195312,-50.837891,-53.738281
120.000000,139.500000,-59.203125,-52.339844,-45.820312,-46.619141,-57.175781
121.000000,139.500000,-55.953125,-56.277344,-46.726562,-46.556641,-67.363281
122.000000,139.500000,-49.515625,-51.589844,-52.476562,-46.556641,-62.675781
123.000000,139.500000,-47.296875,-52.652344,-54.164062,-48.744141,-61.175781
124.000000,139.500000,-45.609375,-59.464844,-48.851562,-58.462891,-53.550781
125.000000,139.500000,-44.703125,-53.152344,-47.070312,-46.462891,-50.300781
126.000000,139.500000,-43.734375,-45.777344,-47.101562,-43.994141,-48.019531
127.000000,139.500000,-42.890625,-44.683594,-47.351562,-41.869141,-46.769531
128.000000,139.500000,-42.546875,-43.683594,-49.195312,-40.681641,-46.082031
129.000000,139.500000,-42.609375,-42.746094,-55.726562,-39.775391,-45.425781
130.000000,139.500000,-43.109375,-41.964844,-57.664062,-39.462891,-45.050781
131.000000,139.500000,-44.109375,-41.839844,-47.789062,-39.525391,-44.957031
132.000000,139.500000,-44.828125,-42.121094,-47.351562,-39.994141,-45.207031
133.000000,139.500000,-46.015625,-42.996094,-47.320312,-40.931641,-45.738281
134.000000,139.500000,-47.546875,-43.527344,-47.195312,-42.650391,-46.207031
135.000000,139.500000,-53.640625,-45.214844,-47.414062,-45.962891,-47.832031
136.000000,139.500000,-63.640625,-54.527344,-48.101562,-54.962891,-49.925781
137.000000,139.500000,-60.078125,-46.464844,-56.726562,-51.837891,-59.425781
138.000000,139.500000,-51.953125,-45.683594,-51.351562,-54.462891,-62.675781
139.000000,139.500000,-48.359375,-46.683594,-48.976562,-47.525391,-59.175781
140.000000,139.500000,-46.546875,-51.902344,-47.132812,-43.556641,-49.925781
141.000000,139.500000,-45.234375,-58.402344,-46.601562,-40.681641,-46.269531
142.000000,139.500000,-44.546875,-48.214844,-46.945312,-38.900391,-44.019531
143.000000,139.500000,-44.609375,-45.183594,-48.289062,-37.181641,-42.644531
144.000000,139.500000,-45.328125,-43.964844,-53.351562,-36.619141,-41.738281
145.000000,139.500000,-46.453125,-43.902344,-60.226562,-36.837891,-41.800781
146.000000,139.500000,-48.078125,-44.496094,-51.101562,-37.775391,-42.175781
